Unnamed: 0,week_label,state,district,disease,cases,deaths,day,mon,year,latitude,longitude,rainfall_mm,leaf_area_index,Temp,temp_celsius,date,population,area_sq_km,density_per_sqkm,cases_per_100k,season,quarter,cases_4wk_avg
480,42nd week,Tamil Nadu,Pudukkottai,Dengue,20,0.0,21,10,2021,10.3826515,78.8191259,0.3938476267,10.0,304.16,31.01,2021-10-21,2251744.0,,453.49,0.8882,Post-Monsoon,4,20.75
6450,21st week,Tamil Nadu,Pudukkottai,Dengue/Chikungunya,27,0.0,13,5,2012,10.3826515,78.8191259,0.216268789,9.0,309.172,36.02,2012-05-13,2251744.0,,453.49,1.1991,Summer,2,27.0
4936,32nd week,Tamil Nadu,Pudukkottai,Malaria,46,0.0,9,8,2014,10.3826515,78.8191259,0.244373011,7.0,308.06,34.91,2014-08-09,2251744.0,,453.49,2.0429,Monsoon,3,46.0
8012,10th week,Tamil Nadu,Ramanathapuram,Acute Diarrhoeal Disease,46,0.0,5,3,2010,9.3895523,78.85907072,0.08665667543,8.0,307.8833334,34.73,2010-03-05,1353445.0,4175.0,324.18,3.3987,Summer,1,46.0
8157,22nd week,Tamil Nadu,Ramanathapuram,Acute Diarrhoeal Disease,38,0.0,28,5,2010,9.3895523,78.85907072,0.08665667543,5.0,308.265,35.12,2010-05-28,1353445.0,4175.0,324.18,2.8077,Summer,2,42.0
5120,40th week,Tamil Nadu,Ramanathapuram,Acute Diarrhoeal Disease,11,0.0,2,10,2014,9.3895523,78.85907072,0.08665667543,6.0,306.67,33.52,2014-10-02,1353445.0,4175.0,324.18,0.8127,Post-Monsoon,4,31.67
3992,25th week,Tamil Nadu,Ramanathapuram,Acute Diarrhoeal Disease,12,0.0,19,6,2015,9.3895523,78.85907072,0.08665667543,8.0,312.6733334,39.52,2015-06-19,1353445.0,4175.0,324.18,0.8866,Monsoon,2,26.75
8861,38th week,Tamil Nadu,Ramanathapuram,Chikungunya,49,0.0,9,9,2009,9.3895523,78.85907072,0.08665667543,5.0,310.42,37.27,2009-09-09,1353445.0,4175.0,324.18,3.6204,Monsoon,3,49.0
8878,40th week,Tamil Nadu,Ramanathapuram,Chikungunya,44,0.0,25,9,2009,9.3895523,78.85907072,0.08665667543,6.0,311.82,38.67,2009-09-25,1353445.0,4175.0,324.18,3.251,Monsoon,3,46.5
7983,3rd week,Tamil Nadu,Ramanathapuram,Chikungunya,26,1.0,10,1,2010,9.3895523,78.85907072,0.08665667543,9.0,301.73,28.58,2010-01-10,1353445.0,4175.0,324.18,1.921,Winter,1,39.67
8507,40th week,Tamil Nadu,Ramanathapuram,Chikungunya,18,0.0,17,9,2010,9.3895523,78.85907072,0.08665667543,6.0,312.59000000000003,39.44,2010-09-17,1353445.0,4175.0,324.18,1.3299,Monsoon,3,34.25
6880,39th week,Tamil Nadu,Ramanathapuram,Chikungunya,49,0.0,26,9,2012,9.3895523,78.85907072,0.08665667543,4.0,311.08,37.93,2012-09-26,1353445.0,4175.0,324.18,3.6204,Monsoon,3,34.25
5349,13th week,Tamil Nadu,Ramanathapuram,Chikungunya,10,0.0,25,3,2013,9.3895523,78.85907072,0.08665667543,9.0,310.08,36.93,2013-03-25,1353445.0,4175.0,324.18,0.7389,Summer,1,25.75
4646,9th week,Tamil Nadu,Ramanathapuram,Chikungunya,15,0.0,22,2,2014,9.3895523,78.85907072,0.08665667543,7.0,307.436,34.29,2014-02-22,1353445.0,4175.0,324.18,1.1083,Winter,1,23.0
4651,10th week,Tamil Nadu,Ramanathapuram,Chikungunya,11,0.0,5,3,2014,9.3895523,78.85907072,0.08665667543,8.0,306.66,33.51,2014-03-05,1353445.0,4175.0,324.18,0.8127,Summer,1,21.25
3817,12th week,Tamil Nadu,Ramanathapuram,Chikungunya,12,0.0,13,3,2015,9.3895523,78.85907072,0.08665667543,8.0,308.208,35.06,2015-03-13,1353445.0,4175.0,324.18,0.8866,Summer,1,12.0
1460,14th week,Tamil Nadu,Ramanathapuram,Chikungunya,20,0.0,5,4,2018,9.3895523,78.85907072,0.08665667543,5.0,310.40000000000003,37.25,2018-04-05,1353445.0,4175.0,324.18,1.4777,Summer,2,14.5
1486,17th week,Tamil Nadu,Ramanathapuram,Chikungunya,23,0.0,23,4,2018,9.3895523,78.85907072,0.08665667543,8.0,311.34000000000003,38.19,2018-04-23,1353445.0,4175.0,324.18,1.6994,Summer,2,16.5
1562,23rd week,Tamil Nadu,Ramanathapuram,Chikungunya,9,0.0,8,6,2018,9.3895523,78.85907072,0.08665667543,5.0,313.1866666,40.04,2018-06-08,1353445.0,4175.0,324.18,0.665,Monsoon,2,16.0
1580,24th week,Tamil Nadu,Ramanathapuram,Chikungunya,12,0.0,14,6,2018,9.3895523,78.85907072,0.08665667543,4.0,316.32,43.17,2018-06-14,1353445.0,4175.0,324.18,0.8866,Monsoon,2,16.0
1630,27th week,Tamil Nadu,Ramanathapuram,Chikungunya,15,0.0,2,7,2018,9.3895523,78.85907072,0.08665667543,5.0,315.1,41.95,2018-07-02,1353445.0,4175.0,324.18,1.1083,Monsoon,3,14.75
745,6th week,Tamil Nadu,Ramanathapuram,Chikungunya,21,0.0,5,2,2019,9.3895523,78.85907072,0.08665667543,7.0,306.29,33.14,2019-02-05,1353445.0,4175.0,324.18,1.5516,Winter,1,14.25
765,10th week,Tamil Nadu,Ramanathapuram,Chikungunya,19,0.0,5,3,2019,9.3895523,78.85907072,0.08665667543,8.0,308.60400000000004,35.45,2019-03-05,1353445.0,4175.0,324.18,1.4038,Summer,1,16.75
776,12th week,Tamil Nadu,Ramanathapuram,Chikungunya,25,0.0,18,3,2019,9.3895523,78.85907072,0.08665667543,6.0,310.86,37.71,2019-03-18,1353445.0,4175.0,324.18,1.8471,Summer,1,20.0
